"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","item","condition","word","word_index","word_count","too_fast","too_slow","correct_answer","correct"
"","112","spr_word","html-keyboard-response","284","65084","0.0-532.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- the --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","the","10","26","false","false","",""
"","129","spr_word","html-keyboard-response","285","65213","0.0-534.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- one --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","one","11","26","false","false","",""
"","129","spr_word","html-keyboard-response","286","65343","0.0-536.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- who ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","who","12","26","false","false","",""
"","139","spr_word","html-keyboard-response","287","65482","0.0-538.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- would ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","would","13","26","false","false","",""
"","116","spr_word","html-keyboard-response","288","65599","0.0-540.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- inherit --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","inherit","14","26","false","false","",""
"","148","spr_word","html-keyboard-response","289","65748","0.0-542.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- the ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","the","15","26","false","false","",""
"","122","spr_word","html-keyboard-response","290","65870","0.0-544.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- jewelry ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","jewelry","16","26","false","false","",""
"","120","spr_word","html-keyboard-response","291","65991","0.0-546.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- would -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","would","17","26","false","false","",""
"","127","spr_word","html-keyboard-response","292","66119","0.0-548.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- be --- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","be","18","26","false","false","",""
"","123","spr_word","html-keyboard-response","293","66242","0.0-550.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- him ---- --- ---- --- ------- ----------</p></div>"," ","1","named_him","him","19","26","false","false","",""
"","129","spr_word","html-keyboard-response","294","66372","0.0-552.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- when --- ---- --- ------- ----------</p></div>"," ","1","named_him","when","20","26","false","false","",""
"","106","spr_word","html-keyboard-response","295","66478","0.0-554.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- the ---- --- ------- ----------</p></div>"," ","1","named_him","the","21","26","false","false","",""
"","116","spr_word","html-keyboard-response","296","66594","0.0-556.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- will --- ------- ----------</p></div>"," ","1","named_him","will","22","26","false","false","",""
"","136","spr_word","html-keyboard-response","297","66730","0.0-558.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- was ------- ----------</p></div>"," ","1","named_him","was","23","26","false","false","",""
"","227","spr_word","html-keyboard-response","298","66958","0.0-560.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- finally ----------</p></div>"," ","1","named_him","finally","24","26","false","false","",""
"","233","spr_word","html-keyboard-response","299","67191","0.0-562.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- announced.</p></div>"," ","1","named_him","announced.","25","26","false","false","",""
"","645","comprehension","html-button-response","300","67837","0.0-564.0","wn48bxk6","<div><p>This is a comprehension question!</p></div>","1","","","","","","","","No","true"
"","null","","html-keyboard-response","301","68338","0.0-565.0","wn48bxk6","<span class=""fixation"">+</span>","null","","","","","","","","",""
"","126","","html-keyboard-response","302","68464","0.0-566.0","wn48bxk6","<div class""instruction-text><p>Press spacebar to begin the sentence!</p></div>"," ","","","","","","","","",""
"","140","spr_word","html-keyboard-response","303","68605","0.0-567.0","wn48bxk6","<div class=""spr_word""><p>Only --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","Only","0","27","false","false","",""
"","104","spr_word","html-keyboard-response","304","68709","0.0-569.0","wn48bxk6","<div class=""spr_word""><p>---- one ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","one","1","27","false","false","",""
"","188","spr_word","html-keyboard-response","305","68898","0.0-571.0","wn48bxk6","<div class=""spr_word""><p>---- --- competitor ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","competitor","2","27","false","false","",""
"","113","spr_word","html-keyboard-response","306","69011","0.0-573.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- could --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","could","3","27","false","false","",""
"","136","spr_word","html-keyboard-response","307","69147","0.0-575.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- win --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","win","4","27","false","false","",""
"","165","spr_word","html-keyboard-response","308","69313","0.0-577.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- the ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","the","5","27","false","false","",""
"","116","spr_word","html-keyboard-response","309","69430","0.0-579.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- race. ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","race.","6","27","false","false","",""
"","297","spr_word","html-keyboard-response","310","69727","0.0-581.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- Every ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","Every","7","27","false","false","",""
"","100","spr_word","html-keyboard-response","311","69828","0.0-583.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- competitor ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","competitor","8","27","false","false","",""
"","163","spr_word","html-keyboard-response","312","69991","0.0-585.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- thought ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","thought","9","27","false","false","",""
"","109","spr_word","html-keyboard-response","313","70101","0.0-587.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- that --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","that","10","27","false","false","",""
"","133","spr_word","html-keyboard-response","314","70234","0.0-589.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- the --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","the","11","27","false","false","",""
"","121","spr_word","html-keyboard-response","315","70356","0.0-591.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- one --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","one","12","27","false","false","",""
"","140","spr_word","html-keyboard-response","316","70496","0.0-593.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- who ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","who","13","27","false","false","",""
"","101","spr_word","html-keyboard-response","317","70598","0.0-595.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- would --- --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","would","14","27","false","false","",""
"","140","spr_word","html-keyboard-response","318","70739","0.0-597.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- win --- ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","win","15","27","false","false","",""
"","96","spr_word","html-keyboard-response","319","70835","0.0-599.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- the ---- ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","the","16","27","true","false","",""
"","160","spr_word","html-keyboard-response","320","70996","0.0-601.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- race ----- -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","race","17","27","false","false","",""
"","236","spr_word","html-keyboard-response","321","71233","0.0-603.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- would -- --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","would","18","27","false","false","",""
"","116","spr_word","html-keyboard-response","322","71349","0.0-605.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- be --- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","be","19","27","false","false","",""
"","123","spr_word","html-keyboard-response","323","71472","0.0-607.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- him ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","him","20","27","false","false","",""
"","117","spr_word","html-keyboard-response","324","71590","0.0-609.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- when --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","when","21","27","false","false","",""
"","137","spr_word","html-keyboard-response","325","71728","0.0-611.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- the ----- ---- ------- ----------</p></div>"," ","1","quantificational_him","the","22","27","false","false","",""
"","140","spr_word","html-keyboard-response","326","71868","0.0-613.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- times ---- ------- ----------</p></div>"," ","1","quantificational_him","times","23","27","false","false","",""
"","123","spr_word","html-keyboard-response","327","71992","0.0-615.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- were ------- ----------</p></div>"," ","1","quantificational_him","were","24","27","false","false","",""
"","121","spr_word","html-keyboard-response","328","72113","0.0-617.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- finally ----------</p></div>"," ","1","quantificational_him","finally","25","27","false","false","",""
"","154","spr_word","html-keyboard-response","329","72268","0.0-619.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- --- ---- --- ----- ---- ------- announced.</p></div>"," ","1","quantificational_him","announced.","26","27","false","false","",""
"","652","comprehension","html-button-response","330","72920","0.0-621.0","wn48bxk6","<div><p>This is a comprehension question!</p></div>","1","","","","","","","","No","true"
"","null","","html-keyboard-response","331","73421","0.0-622.0","wn48bxk6","<span class=""fixation"">+</span>","null","","","","","","","","",""
"","46","","html-keyboard-response","332","73468","0.0-623.0","wn48bxk6","<div class""instruction-text><p>Press spacebar to begin the sentence!</p></div>"," ","","","","","","","","",""
"","151","spr_word","html-keyboard-response","333","73620","0.0-624.0","wn48bxk6","<div class=""spr_word""><p>Only --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","Only","0","28","false","false","",""
"","135","spr_word","html-keyboard-response","334","73755","0.0-626.0","wn48bxk6","<div class=""spr_word""><p>---- one ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","one","1","28","false","false","",""
"","112","spr_word","html-keyboard-response","335","73868","0.0-628.0","wn48bxk6","<div class=""spr_word""><p>---- --- competitor ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","competitor","2","28","false","false","",""
"","178","spr_word","html-keyboard-response","336","74047","0.0-630.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- could --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","could","3","28","false","false","",""
"","292","spr_word","html-keyboard-response","337","74339","0.0-632.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- win --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","win","4","28","false","false","",""
"","246","spr_word","html-keyboard-response","338","74586","0.0-634.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- the ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","the","5","28","false","false","",""
"","167","spr_word","html-keyboard-response","339","74753","0.0-636.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- race. --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","race.","6","28","false","false","",""
"","118","spr_word","html-keyboard-response","340","74871","0.0-638.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- The -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","The","7","28","false","false","",""
"","139","spr_word","html-keyboard-response","341","75011","0.0-640.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- youngest ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","youngest","8","28","false","false","",""
"","139","spr_word","html-keyboard-response","342","75150","0.0-642.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- competitor ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","competitor","9","28","false","false","",""
"","120","spr_word","html-keyboard-response","343","75271","0.0-644.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- thought ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","thought","10","28","false","false","",""
"","142","spr_word","html-keyboard-response","344","75413","0.0-646.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- that --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","that","11","28","false","false","",""
"","319","spr_word","html-keyboard-response","345","75733","0.0-648.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- the --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","the","12","28","false","false","",""
"","270","spr_word","html-keyboard-response","346","76003","0.0-650.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- one --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","one","13","28","false","false","",""
"","134","spr_word","html-keyboard-response","347","76137","0.0-652.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- who ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","who","14","28","false","false","",""
"","137","spr_word","html-keyboard-response","348","76275","0.0-654.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- would --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","would","15","28","false","false","",""
"","132","spr_word","html-keyboard-response","349","76408","0.0-656.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- win --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","win","16","28","false","false","",""
"","121","spr_word","html-keyboard-response","350","76529","0.0-658.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- the ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","the","17","28","false","false","",""
"","281","spr_word","html-keyboard-response","351","76810","0.0-660.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- race ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","race","18","28","false","false","",""
"","196","spr_word","html-keyboard-response","352","77007","0.0-662.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- would -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","would","19","28","false","false","",""
"","736","spr_word","html-keyboard-response","353","77744","0.0-664.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- be ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","be","20","28","false","false","",""
"","218","spr_word","html-keyboard-response","354","77963","0.0-666.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- them ---- --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","them","21","28","false","false","",""
"","229","spr_word","html-keyboard-response","355","78192","0.0-668.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- when --- ----- ---- ------- ----------</p></div>"," ","1","specific_they","when","22","28","false","false","",""
"","387","spr_word","html-keyboard-response","356","78580","0.0-670.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- the ----- ---- ------- ----------</p></div>"," ","1","specific_they","the","23","28","false","false","",""
"","232","spr_word","html-keyboard-response","357","78812","0.0-672.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- times ---- ------- ----------</p></div>"," ","1","specific_they","times","24","28","false","false","",""
"","208","spr_word","html-keyboard-response","358","79021","0.0-674.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- were ------- ----------</p></div>"," ","1","specific_they","were","25","28","false","false","",""
"","229","spr_word","html-keyboard-response","359","79251","0.0-676.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- finally ----------</p></div>"," ","1","specific_they","finally","26","28","false","false","",""
"","178","spr_word","html-keyboard-response","360","79429","0.0-678.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- --- -------- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- announced.</p></div>"," ","1","specific_they","announced.","27","28","false","false","",""
"","898","comprehension","html-button-response","361","80327","0.0-680.0","wn48bxk6","<div><p>This is a comprehension question!</p></div>","1","","","","","","","","No","true"
"","null","","html-keyboard-response","362","80830","0.0-681.0","wn48bxk6","<span class=""fixation"">+</span>","null","","","","","","","","",""
"","79","","html-keyboard-response","363","80910","0.0-682.0","wn48bxk6","<div class""instruction-text><p>Press spacebar to begin the sentence!</p></div>"," ","","","","","","","","",""
"","147","spr_word","html-keyboard-response","364","81057","0.0-683.0","wn48bxk6","<div class=""spr_word""><p>Just --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","Just","0","27","false","false","",""
"","145","spr_word","html-keyboard-response","365","81203","0.0-685.0","wn48bxk6","<div class=""spr_word""><p>---- one ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","one","1","27","false","false","",""
"","123","spr_word","html-keyboard-response","366","81327","0.0-687.0","wn48bxk6","<div class=""spr_word""><p>---- --- grandchild ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","grandchild","2","27","false","false","",""
"","112","spr_word","html-keyboard-response","367","81439","0.0-689.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- could ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","could","3","27","false","false","",""
"","111","spr_word","html-keyboard-response","368","81550","0.0-691.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- inherit --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","inherit","4","27","false","false","",""
"","114","spr_word","html-keyboard-response","369","81665","0.0-693.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- the -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","the","5","27","false","false","",""
"","121","spr_word","html-keyboard-response","370","81786","0.0-695.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- jewelry. ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","jewelry.","6","27","false","false","",""
"","126","spr_word","html-keyboard-response","371","81912","0.0-697.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- Every ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","Every","7","27","false","false","",""
"","242","spr_word","html-keyboard-response","372","82154","0.0-699.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- grandchild ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","grandchild","8","27","false","false","",""
"","254","spr_word","html-keyboard-response","373","82409","0.0-701.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- hoped ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","hoped","9","27","false","false","",""
"","241","spr_word","html-keyboard-response","374","82651","0.0-703.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- that --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","that","10","27","false","false","",""
"","141","spr_word","html-keyboard-response","375","82792","0.0-705.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- the --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","the","11","27","false","false","",""
"","115","spr_word","html-keyboard-response","376","82907","0.0-707.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- one --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","one","12","27","false","false","",""
"","243","spr_word","html-keyboard-response","377","83150","0.0-709.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- who ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","who","13","27","false","false","",""
"","251","spr_word","html-keyboard-response","378","83401","0.0-711.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- would ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","would","14","27","false","false","",""
